ProductID,ChannelID,LocationID,Qty,StartDate,EndDate,Period,UOM
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,366.2,2024-08-26,2024-09-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,368.31,2024-09-02,2024-09-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,336.51,2024-09-09,2024-09-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,393.28,2024-09-16,2024-09-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,380.14,2024-09-23,2024-09-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,368.58,2024-09-30,2024-10-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,374.7,2024-10-07,2024-10-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,388.17,2024-10-14,2024-10-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,377.86,2024-10-21,2024-10-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,390.39,2024-10-28,2024-11-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,408.45,2024-11-04,2024-11-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,461.38,2024-11-11,2024-11-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,347.65,2024-11-18,2024-11-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,414.33,2024-11-25,2024-12-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,306.94,2024-12-02,2024-12-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,294.65,2024-12-09,2024-12-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,316.72,2024-12-16,2024-12-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,314.81,2024-12-23,2024-12-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,305.13,2024-12-30,2025-01-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,308.6,2025-01-06,2025-01-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,329.4,2025-01-13,2025-01-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,301.75,2025-01-20,2025-01-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,359.99,2025-01-27,2025-02-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,337.94,2025-02-03,2025-02-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,326.72,2025-02-10,2025-02-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,338.21,2025-02-17,2025-02-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,331.29,2025-02-24,2025-03-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,342.43,2025-03-03,2025-03-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,306.87,2025-03-10,2025-03-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,341.92,2025-03-17,2025-03-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,383.33,2025-03-24,2025-03-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,322.82,2025-03-31,2025-04-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,340.29,2025-04-07,2025-04-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,284.62,2025-04-14,2025-04-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,288.17,2025-04-21,2025-04-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,320.81,2025-04-28,2025-05-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,292.8,2025-05-05,2025-05-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,267.81,2025-05-12,2025-05-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,267.42,2025-05-19,2025-05-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,230.96,2025-05-26,2025-06-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,231.34,2025-06-02,2025-06-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,242.67,2025-06-09,2025-06-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,250.93,2025-06-16,2025-06-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,255.23,2025-06-23,2025-06-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,229.24,2025-06-30,2025-07-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,276.8,2025-07-07,2025-07-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,204.3,2025-07-14,2025-07-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,258.23,2025-07-21,2025-07-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,256.44,2025-07-28,2025-08-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,332.83,2025-08-04,2025-08-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,292.22,2025-08-11,2025-08-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,358.29,2025-08-18,2025-08-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,318.29,2025-08-25,2025-08-31,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,405.88,2025-09-01,2025-09-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,369.84,2025-09-08,2025-09-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,327.59,2025-09-15,2025-09-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,416.45,2025-09-22,2025-09-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,375.18,2025-09-29,2025-10-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,446.33,2025-10-06,2025-10-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,434.01,2025-10-13,2025-10-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,360.86,2025-10-20,2025-10-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,365.16,2025-10-27,2025-11-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,480.05,2025-11-03,2025-11-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,371.87,2025-11-10,2025-11-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,413.9,2025-11-17,2025-11-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,409.83,2025-11-24,2025-11-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,335.9,2025-12-01,2025-12-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,341.94,2025-12-08,2025-12-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,340.43,2025-12-15,2025-12-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,300.21,2025-12-22,2025-12-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,264.23,2025-12-29,2026-01-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,286.45,2026-01-05,2026-01-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,260.74,2026-01-12,2026-01-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,359.14,2026-01-19,2026-01-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-NH,298.01,2026-01-26,2026-02-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,181.63,2023-01-30,2023-02-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,380.71,2023-02-06,2023-02-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,345.29,2023-02-13,2023-02-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,331.09,2023-02-20,2023-02-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,295.45,2023-02-27,2023-03-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,284.67,2023-03-06,2023-03-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,275.1,2023-03-13,2023-03-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,279.54,2023-03-20,2023-03-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,293.03,2023-03-27,2023-04-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,254.81,2023-04-03,2023-04-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,258.1,2023-04-10,2023-04-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,281.02,2023-04-17,2023-04-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,227.66,2023-04-24,2023-04-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,322.63,2023-05-01,2023-05-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,260.62,2023-05-08,2023-05-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,301.2,2023-05-15,2023-05-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,293.63,2023-05-22,2023-05-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,258.28,2023-05-29,2023-06-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,291.93,2023-06-05,2023-06-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,254.06,2023-06-12,2023-06-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,226.63,2023-06-19,2023-06-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,266.52,2023-06-26,2023-07-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,208.01,2023-07-03,2023-07-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,258.71,2023-07-10,2023-07-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,267.48,2023-07-17,2023-07-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,225.02,2023-07-24,2023-07-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,229.91,2023-07-31,2023-08-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,362.36,2023-08-07,2023-08-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,414.96,2023-08-14,2023-08-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,348.92,2023-08-21,2023-08-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,327.35,2023-08-28,2023-09-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,388.92,2023-09-04,2023-09-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,423.9,2023-09-11,2023-09-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,379.22,2023-09-18,2023-09-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,425.49,2023-09-25,2023-10-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,433.37,2023-10-02,2023-10-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,371.01,2023-10-09,2023-10-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,414.83,2023-10-16,2023-10-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,313.89,2023-10-23,2023-10-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,329.08,2023-10-30,2023-11-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,381.27,2023-11-06,2023-11-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,371.25,2023-11-13,2023-11-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,390.05,2023-11-20,2023-11-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,292.13,2023-11-27,2023-12-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,330.87,2023-12-04,2023-12-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,348.05,2023-12-11,2023-12-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,302.64,2023-12-18,2023-12-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,351.02,2023-12-25,2023-12-31,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,301.54,2024-01-01,2024-01-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,317.7,2024-01-08,2024-01-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,331.06,2024-01-15,2024-01-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,363.72,2024-01-22,2024-01-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,334.08,2024-01-29,2024-02-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,332.92,2024-02-05,2024-02-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,338.97,2024-02-12,2024-02-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,295.37,2024-02-19,2024-02-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,291.83,2024-02-26,2024-03-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,382.66,2024-03-04,2024-03-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,346.43,2024-03-11,2024-03-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,306.06,2024-03-18,2024-03-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,310.25,2024-03-25,2024-03-31,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,331.19,2024-04-01,2024-04-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,344.2,2024-04-08,2024-04-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,235.38,2024-04-15,2024-04-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,267.82,2024-04-22,2024-04-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,274.95,2024-04-29,2024-05-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,276.05,2024-05-06,2024-05-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,248.62,2024-05-13,2024-05-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,222.72,2024-05-20,2024-05-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,262.17,2024-05-27,2024-06-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,277.5,2024-06-03,2024-06-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,231.73,2024-06-10,2024-06-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,255.12,2024-06-17,2024-06-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,260.97,2024-06-24,2024-06-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,227.03,2024-07-01,2024-07-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,207.49,2024-07-08,2024-07-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,273.01,2024-07-15,2024-07-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,240.79,2024-07-22,2024-07-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,260.68,2024-07-29,2024-08-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,390.15,2024-08-05,2024-08-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,326.46,2024-08-12,2024-08-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,330.66,2024-08-19,2024-08-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,367.44,2024-08-26,2024-09-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,366.88,2024-09-02,2024-09-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,337.89,2024-09-09,2024-09-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,469.04,2024-09-16,2024-09-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,295.44,2024-09-23,2024-09-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,318.06,2024-09-30,2024-10-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,321.64,2024-10-07,2024-10-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,398.91,2024-10-14,2024-10-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,428.45,2024-10-21,2024-10-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,471.56,2024-10-28,2024-11-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,407.61,2024-11-04,2024-11-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,468.96,2024-11-11,2024-11-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,380.76,2024-11-18,2024-11-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,415.89,2024-11-25,2024-12-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,287.13,2024-12-02,2024-12-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,354.12,2024-12-09,2024-12-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,297.12,2024-12-16,2024-12-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,351.01,2024-12-23,2024-12-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,275.99,2024-12-30,2025-01-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,302.23,2025-01-06,2025-01-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,366.22,2025-01-13,2025-01-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,289.17,2025-01-20,2025-01-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,317.11,2025-01-27,2025-02-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,337.75,2025-02-03,2025-02-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,283.73,2025-02-10,2025-02-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,336.21,2025-02-17,2025-02-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,294.65,2025-02-24,2025-03-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,378.93,2025-03-03,2025-03-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,338.44,2025-03-10,2025-03-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,361.59,2025-03-17,2025-03-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,410.53,2025-03-24,2025-03-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,342.16,2025-03-31,2025-04-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,355.46,2025-04-07,2025-04-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,289.42,2025-04-14,2025-04-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,292.27,2025-04-21,2025-04-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,307.81,2025-04-28,2025-05-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,332.98,2025-05-05,2025-05-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,277.98,2025-05-12,2025-05-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,290.25,2025-05-19,2025-05-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,240.17,2025-05-26,2025-06-01,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,249.52,2025-06-02,2025-06-08,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,321.83,2025-06-09,2025-06-15,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,268.53,2025-06-16,2025-06-22,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,299.05,2025-06-23,2025-06-29,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,264.68,2025-06-30,2025-07-06,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,269.01,2025-07-07,2025-07-13,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,295.29,2025-07-14,2025-07-20,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,257.27,2025-07-21,2025-07-27,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,256.55,2025-07-28,2025-08-03,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,326.86,2025-08-04,2025-08-10,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,339.58,2025-08-11,2025-08-17,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,365.48,2025-08-18,2025-08-24,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,369.24,2025-08-25,2025-08-31,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,320.26,2025-09-01,2025-09-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,359.46,2025-09-08,2025-09-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,399.0,2025-09-15,2025-09-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,376.56,2025-09-22,2025-09-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,404.62,2025-09-29,2025-10-05,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,404.57,2025-10-06,2025-10-12,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,364.47,2025-10-13,2025-10-19,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,362.5,2025-10-20,2025-10-26,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,348.43,2025-10-27,2025-11-02,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,536.0,2025-11-03,2025-11-09,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,394.85,2025-11-10,2025-11-16,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,348.07,2025-11-17,2025-11-23,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,415.13,2025-11-24,2025-11-30,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,355.75,2025-12-01,2025-12-07,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,358.56,2025-12-08,2025-12-14,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,347.44,2025-12-15,2025-12-21,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,361.96,2025-12-22,2025-12-28,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,286.33,2025-12-29,2026-01-04,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,270.38,2026-01-05,2026-01-11,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,360.97,2026-01-12,2026-01-18,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,397.32,2026-01-19,2026-01-25,Weekly,KG
APPLE_GRANNY_SMITH,HELLOFRESH,NL-ZH,307.59,2026-01-26,2026-02-01,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,204.59,2023-01-30,2023-02-05,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,432.67,2023-02-06,2023-02-12,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,418.33,2023-02-13,2023-02-19,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,366.34,2023-02-20,2023-02-26,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,422.37,2023-02-27,2023-03-05,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,306.99,2023-03-06,2023-03-12,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,370.23,2023-03-13,2023-03-19,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,351.24,2023-03-20,2023-03-26,Weekly,KG
APPLE_GRANNY_SMITH,HOLLANDFOODSERVICE,NL-GE,320.54,2023-03-27,2023-04-02,Weekly,KG
