ProductID,ChannelID,LocationID,StartDate,EndDate,Period,Qty,UOM,NetPrice,ListPrice,ForecastQty,Method
APPLE_GALA,WHOLESALE,NL-NB,2026-02-26,2026-02-26,Daily,,KG,2.849,2.849,106.75712585449219,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NB,2026-02-27,2026-02-27,Daily,,KG,2.849,2.849,136.6985626220703,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NB,2026-02-28,2026-02-28,Daily,,KG,2.849,2.849,129.30447387695312,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NB,2026-03-01,2026-03-01,Daily,,KG,2.849,2.849,119.67054748535156,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-02,2026-02-02,Daily,,KG,2.833,2.833,136.5568084716797,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-03,2026-02-03,Daily,,KG,2.833,2.833,137.80389404296875,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-04,2026-02-04,Daily,,KG,2.833,2.833,128.39173889160156,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-05,2026-02-05,Daily,,KG,2.833,2.833,150.9006805419922,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-06,2026-02-06,Daily,,KG,2.833,2.833,129.44065856933594,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-07,2026-02-07,Daily,,KG,2.833,2.833,128.9146270751953,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-08,2026-02-08,Daily,,KG,2.833,2.833,119.12477111816406,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-09,2026-02-09,Daily,,KG,2.833,2.833,121.90863037109375,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-10,2026-02-10,Daily,,KG,2.833,2.833,123.66582489013672,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-11,2026-02-11,Daily,,KG,2.833,2.833,104.55890655517578,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-12,2026-02-12,Daily,,KG,2.833,2.833,119.68397521972656,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-13,2026-02-13,Daily,,KG,2.833,2.833,121.01914978027344,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-14,2026-02-14,Daily,,KG,2.833,2.833,106.61478424072266,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-15,2026-02-15,Daily,,KG,2.833,2.833,105.32930755615234,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-16,2026-02-16,Daily,,KG,2.833,2.833,130.0665283203125,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-17,2026-02-17,Daily,,KG,2.833,2.833,141.10675048828125,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-18,2026-02-18,Daily,,KG,2.833,2.833,103.9435806274414,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-19,2026-02-19,Daily,,KG,2.833,2.833,124.2191390991211,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-20,2026-02-20,Daily,,KG,2.833,2.833,137.77548217773438,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-21,2026-02-21,Daily,,KG,2.833,2.833,116.57157897949219,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-22,2026-02-22,Daily,,KG,2.833,2.833,105.66703033447266,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-23,2026-02-23,Daily,,KG,2.833,2.833,128.81797790527344,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-24,2026-02-24,Daily,,KG,2.833,2.833,116.12744903564453,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-25,2026-02-25,Daily,,KG,2.833,2.833,143.66067504882812,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-26,2026-02-26,Daily,,KG,2.833,2.833,136.4569854736328,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-27,2026-02-27,Daily,,KG,2.833,2.833,139.6119384765625,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-02-28,2026-02-28,Daily,,KG,2.833,2.833,124.21240234375,xgboost_feat
APPLE_GALA,WHOLESALE,NL-NH,2026-03-01,2026-03-01,Daily,,KG,2.833,2.833,116.9293441772461,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-02,2026-02-02,Daily,,KG,2.715,2.715,135.4617156982422,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-03,2026-02-03,Daily,,KG,2.715,2.715,137.06993103027344,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-04,2026-02-04,Daily,,KG,2.715,2.715,133.612548828125,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-05,2026-02-05,Daily,,KG,2.715,2.715,146.88876342773438,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-06,2026-02-06,Daily,,KG,2.715,2.715,129.9783172607422,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-07,2026-02-07,Daily,,KG,2.715,2.715,116.57379913330078,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-08,2026-02-08,Daily,,KG,2.715,2.715,109.84620666503906,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-09,2026-02-09,Daily,,KG,2.715,2.715,116.5721435546875,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-10,2026-02-10,Daily,,KG,2.715,2.715,120.92828369140625,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-11,2026-02-11,Daily,,KG,2.715,2.715,108.61595916748047,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-12,2026-02-12,Daily,,KG,2.715,2.715,127.89738464355469,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-13,2026-02-13,Daily,,KG,2.715,2.715,127.54378509521484,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-14,2026-02-14,Daily,,KG,2.715,2.715,110.43000030517578,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-15,2026-02-15,Daily,,KG,2.715,2.715,99.94258117675781,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-16,2026-02-16,Daily,,KG,2.715,2.715,125.59697723388672,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-17,2026-02-17,Daily,,KG,2.715,2.715,137.63002014160156,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-18,2026-02-18,Daily,,KG,2.715,2.715,109.88740539550781,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-19,2026-02-19,Daily,,KG,2.715,2.715,125.83185577392578,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-20,2026-02-20,Daily,,KG,2.715,2.715,138.4706573486328,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-21,2026-02-21,Daily,,KG,2.715,2.715,112.3564224243164,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-22,2026-02-22,Daily,,KG,2.715,2.715,95.99095153808594,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-23,2026-02-23,Daily,,KG,2.715,2.715,128.37139892578125,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-24,2026-02-24,Daily,,KG,2.715,2.715,125.22654724121094,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-25,2026-02-25,Daily,,KG,2.715,2.715,139.29058837890625,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-26,2026-02-26,Daily,,KG,2.715,2.715,118.76934051513672,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-27,2026-02-27,Daily,,KG,2.715,2.715,134.81793212890625,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-02-28,2026-02-28,Daily,,KG,2.715,2.715,123.81072235107422,xgboost_feat
APPLE_GALA,WHOLESALE,NL-ZH,2026-03-01,2026-03-01,Daily,,KG,2.715,2.715,110.26992797851562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.71,2.71,125.19562530517578,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.71,2.71,130.7926025390625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.71,2.71,124.00527954101562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.71,2.71,127.22378540039062,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.71,2.71,131.6014404296875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.71,2.71,107.50198364257812,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.71,2.71,99.14649963378906,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.71,2.71,120.85457611083984,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.71,2.71,123.93409729003906,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.71,2.71,110.86602783203125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.71,2.71,129.44387817382812,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.71,2.71,147.5368194580078,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.71,2.71,120.87194061279297,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.71,2.71,118.50341796875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.71,2.71,134.89794921875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-17,2026-02-17,Daily,,KG,2.71,2.71,136.28163146972656,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-18,2026-02-18,Daily,,KG,2.71,2.71,105.54303741455078,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-19,2026-02-19,Daily,,KG,2.71,2.71,127.6530990600586,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-20,2026-02-20,Daily,,KG,2.71,2.71,147.62754821777344,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-21,2026-02-21,Daily,,KG,2.71,2.71,118.59097290039062,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-22,2026-02-22,Daily,,KG,2.71,2.71,107.23858642578125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-23,2026-02-23,Daily,,KG,2.71,2.71,129.11981201171875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-24,2026-02-24,Daily,,KG,2.71,2.71,128.31227111816406,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-25,2026-02-25,Daily,,KG,2.71,2.71,132.8783416748047,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-26,2026-02-26,Daily,,KG,2.71,2.71,112.53888702392578,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-27,2026-02-27,Daily,,KG,2.71,2.71,125.55208587646484,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-02-28,2026-02-28,Daily,,KG,2.71,2.71,129.70416259765625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-GE,2026-03-01,2026-03-01,Daily,,KG,2.71,2.71,117.59878540039062,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-02,2026-02-02,Daily,,KG,2.665,2.665,142.54043579101562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-03,2026-02-03,Daily,,KG,2.665,2.665,134.8607940673828,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-04,2026-02-04,Daily,,KG,2.665,2.665,129.61834716796875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-05,2026-02-05,Daily,,KG,2.665,2.665,142.4197998046875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-06,2026-02-06,Daily,,KG,2.665,2.665,143.7239990234375,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-07,2026-02-07,Daily,,KG,2.665,2.665,91.67852783203125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-08,2026-02-08,Daily,,KG,2.665,2.665,107.37853240966797,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-09,2026-02-09,Daily,,KG,2.665,2.665,122.37548828125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-10,2026-02-10,Daily,,KG,2.665,2.665,122.4281005859375,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-11,2026-02-11,Daily,,KG,2.665,2.665,119.8504638671875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-12,2026-02-12,Daily,,KG,2.665,2.665,129.3704071044922,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-13,2026-02-13,Daily,,KG,2.665,2.665,131.5114288330078,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-14,2026-02-14,Daily,,KG,2.665,2.665,118.01095581054688,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-15,2026-02-15,Daily,,KG,2.665,2.665,121.83721160888672,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-16,2026-02-16,Daily,,KG,2.665,2.665,128.50830078125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-17,2026-02-17,Daily,,KG,2.665,2.665,144.5721893310547,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-18,2026-02-18,Daily,,KG,2.665,2.665,115.60228729248047,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-19,2026-02-19,Daily,,KG,2.665,2.665,127.41971588134766,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-20,2026-02-20,Daily,,KG,2.665,2.665,135.61878967285156,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-21,2026-02-21,Daily,,KG,2.665,2.665,112.40878295898438,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-22,2026-02-22,Daily,,KG,2.665,2.665,108.18379974365234,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-23,2026-02-23,Daily,,KG,2.665,2.665,130.1136016845703,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-24,2026-02-24,Daily,,KG,2.665,2.665,140.138916015625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-25,2026-02-25,Daily,,KG,2.665,2.665,134.3402099609375,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-26,2026-02-26,Daily,,KG,2.665,2.665,104.54399108886719,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-27,2026-02-27,Daily,,KG,2.665,2.665,130.8860321044922,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-02-28,2026-02-28,Daily,,KG,2.665,2.665,127.88258361816406,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NB,2026-03-01,2026-03-01,Daily,,KG,2.665,2.665,116.49756622314453,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-02,2026-02-02,Daily,,KG,2.735,2.735,122.95809936523438,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-03,2026-02-03,Daily,,KG,2.735,2.735,124.20227813720703,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-04,2026-02-04,Daily,,KG,2.735,2.735,126.88619995117188,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-05,2026-02-05,Daily,,KG,2.735,2.735,147.78599548339844,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-06,2026-02-06,Daily,,KG,2.735,2.735,114.95359802246094,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-07,2026-02-07,Daily,,KG,2.735,2.735,128.16030883789062,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-08,2026-02-08,Daily,,KG,2.735,2.735,98.48184204101562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-09,2026-02-09,Daily,,KG,2.735,2.735,120.16329193115234,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-10,2026-02-10,Daily,,KG,2.735,2.735,126.14252471923828,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-11,2026-02-11,Daily,,KG,2.735,2.735,102.94277954101562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-12,2026-02-12,Daily,,KG,2.735,2.735,122.75215911865234,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-13,2026-02-13,Daily,,KG,2.735,2.735,126.9853744506836,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-14,2026-02-14,Daily,,KG,2.735,2.735,110.0321044921875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-15,2026-02-15,Daily,,KG,2.735,2.735,108.2095718383789,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-16,2026-02-16,Daily,,KG,2.735,2.735,130.89791870117188,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-17,2026-02-17,Daily,,KG,2.735,2.735,145.2770233154297,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-18,2026-02-18,Daily,,KG,2.735,2.735,102.72901916503906,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-19,2026-02-19,Daily,,KG,2.735,2.735,125.97174072265625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-20,2026-02-20,Daily,,KG,2.735,2.735,139.466796875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-21,2026-02-21,Daily,,KG,2.735,2.735,120.73220825195312,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-22,2026-02-22,Daily,,KG,2.735,2.735,109.66185760498047,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-23,2026-02-23,Daily,,KG,2.735,2.735,127.39824676513672,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-24,2026-02-24,Daily,,KG,2.735,2.735,113.28849029541016,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-25,2026-02-25,Daily,,KG,2.735,2.735,145.1199493408203,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-26,2026-02-26,Daily,,KG,2.735,2.735,135.63131713867188,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-27,2026-02-27,Daily,,KG,2.735,2.735,132.32684326171875,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-02-28,2026-02-28,Daily,,KG,2.735,2.735,127.60066223144531,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-NH,2026-03-01,2026-03-01,Daily,,KG,2.735,2.735,118.13186645507812,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-02,2026-02-02,Daily,,KG,2.861,2.861,141.60244750976562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-03,2026-02-03,Daily,,KG,2.861,2.861,138.1458740234375,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-04,2026-02-04,Daily,,KG,2.861,2.861,133.127197265625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-05,2026-02-05,Daily,,KG,2.861,2.861,155.5079803466797,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-06,2026-02-06,Daily,,KG,2.861,2.861,133.90673828125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-07,2026-02-07,Daily,,KG,2.861,2.861,109.72378540039062,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-08,2026-02-08,Daily,,KG,2.861,2.861,107.746337890625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-09,2026-02-09,Daily,,KG,2.861,2.861,118.536376953125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-10,2026-02-10,Daily,,KG,2.861,2.861,138.12490844726562,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-11,2026-02-11,Daily,,KG,2.861,2.861,117.76338195800781,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-12,2026-02-12,Daily,,KG,2.861,2.861,141.18951416015625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-13,2026-02-13,Daily,,KG,2.861,2.861,139.6412811279297,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-14,2026-02-14,Daily,,KG,2.861,2.861,116.28646850585938,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-15,2026-02-15,Daily,,KG,2.861,2.861,118.40609741210938,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-16,2026-02-16,Daily,,KG,2.861,2.861,130.4738006591797,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-17,2026-02-17,Daily,,KG,2.861,2.861,146.6451416015625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-18,2026-02-18,Daily,,KG,2.861,2.861,112.83374786376953,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-19,2026-02-19,Daily,,KG,2.861,2.861,133.86065673828125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-20,2026-02-20,Daily,,KG,2.861,2.861,147.2340087890625,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-21,2026-02-21,Daily,,KG,2.861,2.861,115.01380920410156,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-22,2026-02-22,Daily,,KG,2.861,2.861,101.63683319091797,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-23,2026-02-23,Daily,,KG,2.861,2.861,126.61456298828125,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-24,2026-02-24,Daily,,KG,2.861,2.861,129.17697143554688,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-25,2026-02-25,Daily,,KG,2.861,2.861,149.34947204589844,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-26,2026-02-26,Daily,,KG,2.861,2.861,122.62342834472656,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-27,2026-02-27,Daily,,KG,2.861,2.861,145.15614318847656,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-02-28,2026-02-28,Daily,,KG,2.861,2.861,128.31968688964844,xgboost_feat
APPLE_GRANNY_SMITH,ONLINE,NL-ZH,2026-03-01,2026-03-01,Daily,,KG,2.861,2.861,119.27079772949219,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-02,2026-02-02,Daily,,KG,2.557,2.557,129.03504943847656,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-03,2026-02-03,Daily,,KG,2.557,2.557,137.47451782226562,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-04,2026-02-04,Daily,,KG,2.557,2.557,127.81743621826172,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-05,2026-02-05,Daily,,KG,2.557,2.557,137.17308044433594,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-06,2026-02-06,Daily,,KG,2.557,2.557,128.97850036621094,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-07,2026-02-07,Daily,,KG,2.557,2.557,114.76139068603516,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-08,2026-02-08,Daily,,KG,2.557,2.557,110.35735321044922,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-09,2026-02-09,Daily,,KG,2.557,2.557,110.8633804321289,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-10,2026-02-10,Daily,,KG,2.557,2.557,110.46231842041016,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-11,2026-02-11,Daily,,KG,2.557,2.557,97.8727035522461,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-12,2026-02-12,Daily,,KG,2.557,2.557,116.33221435546875,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-13,2026-02-13,Daily,,KG,2.557,2.557,128.96897888183594,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-14,2026-02-14,Daily,,KG,2.557,2.557,109.706298828125,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-15,2026-02-15,Daily,,KG,2.557,2.557,101.75745391845703,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-16,2026-02-16,Daily,,KG,2.557,2.557,124.26556396484375,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-17,2026-02-17,Daily,,KG,2.557,2.557,125.63939666748047,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-18,2026-02-18,Daily,,KG,2.557,2.557,101.3399887084961,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-19,2026-02-19,Daily,,KG,2.557,2.557,119.65103912353516,xgboost_feat
APPLE_GRANNY_SMITH,RETAIL,NL-GE,2026-02-20,2026-02-20,Daily,,KG,2.557,2.557,127.61305236816406,xgboost_feat
