LocationID,Date,TavgC,TminC,TmaxC,PrecipMM,WindMaxMS,SunHours
NL-ZH,2023-11-02,10.7,8.5,12.7,9.9,50.4,1.475025
NL-ZH,2023-11-03,9.7,8.3,11.5,25.1,38.2,7.729611111111111
NL-ZH,2023-11-04,8.9,7.2,10.3,4.5,29.7,1.983011111111111
NL-ZH,2023-11-05,10.1,8.3,11.8,5.3,33.1,6.0
NL-ZH,2023-11-06,9.7,8.8,11.3,1.6,29.5,7.021477777777777
NL-ZH,2023-11-07,9.4,7.4,11.5,1.3,26.5,8.966908333333333
NL-ZH,2023-11-08,9.3,7.6,10.8,13.7,32.5,0.6468555555555555
NL-ZH,2023-11-09,9.6,7.5,11.2,9.7,28.2,3.5838166666666664
NL-ZH,2023-11-10,7.8,6.8,9.7,4.5,25.4,0.8982277777777777
NL-ZH,2023-11-11,7.7,5.3,9.9,1.9,18.1,8.546572222222222
NL-ZH,2023-11-12,6.6,4.7,9.1,0.0,12.1,5.537886111111111
NL-ZH,2023-11-13,10.2,5.7,15.0,7.4,37.8,2.8067555555555557
NL-ZH,2023-11-14,11.6,9.9,13.1,7.3,38.1,3.9058249999999997
NL-ZH,2023-11-15,10.4,9.3,11.6,3.9,26.4,8.306316666666667
NL-ZH,2023-11-16,8.0,5.4,9.7,2.7,21.8,0.0
NL-ZH,2023-11-17,6.2,4.2,9.3,0.6,10.7,5.190277777777778
NL-ZH,2023-11-18,8.3,5.8,13.4,10.3,28.1,0.0
NL-ZH,2023-11-19,12.5,11.6,13.7,4.0,32.7,7.760988888888889
NL-ZH,2023-11-20,10.1,6.6,12.4,1.5,28.7,6.4567
NL-ZH,2023-11-21,8.4,5.2,10.7,0.1,17.8,2.9226472222222224
NL-ZH,2023-11-22,5.2,2.1,9.9,0.1,20.7,0.8858805555555556
NL-ZH,2023-11-23,11.6,10.3,12.8,0.6,32.4,2.1925222222222223
NL-ZH,2023-11-24,7.6,5.7,10.8,3.3,38.0,4.665547222222223
NL-ZH,2023-11-25,6.5,5.4,8.1,4.5,32.3,6.398155555555555
NL-ZH,2023-11-26,5.7,4.5,7.3,2.4,18.1,0.0
NL-ZH,2023-11-27,5.4,2.7,7.6,18.5,25.8,0.0
NL-ZH,2023-11-28,2.4,-0.2,4.1,0.7,24.7,6.1454305555555555
NL-ZH,2023-11-29,3.2,-0.2,4.6,2.3,26.0,7.019722222222223
NL-ZH,2023-11-30,0.1,-1.4,2.1,2.0,9.9,4.373547222222222
NL-ZH,2023-12-01,-1.2,-3.7,1.4,0.0,13.0,5.285233333333333
NL-ZH,2023-12-02,-1.0,-4.5,3.2,0.7,14.3,7.0
NL-ZH,2023-12-03,0.3,-1.4,1.6,4.1,23.3,0.0
NL-ZH,2023-12-04,2.7,2.0,4.0,4.3,23.3,0.0
NL-ZH,2023-12-05,2.5,2.1,2.9,2.2,18.0,0.0
NL-ZH,2023-12-06,3.3,-0.3,6.9,0.3,10.6,7.057341666666667
NL-ZH,2023-12-07,1.6,-0.4,3.8,0.0,23.0,4.192283333333333
NL-ZH,2023-12-08,5.4,1.8,8.8,2.6,20.1,0.9544111111111111
NL-ZH,2023-12-09,7.5,5.5,11.0,7.1,35.3,0.0
NL-ZH,2023-12-10,9.7,8.5,11.1,1.1,46.4,4.172377777777777
NL-ZH,2023-12-11,9.3,7.9,10.1,3.1,40.3,3.343
NL-ZH,2023-12-12,7.3,4.2,10.0,15.4,17.7,0.21559999999999999
NL-ZH,2023-12-13,7.4,6.2,9.2,1.4,18.0,2.3143694444444445
NL-ZH,2023-12-14,5.5,4.5,6.9,0.1,15.7,0.03979166666666667
NL-ZH,2023-12-15,6.8,5.3,9.6,0.0,14.5,7.0
NL-ZH,2023-12-16,7.9,4.5,10.5,0.0,22.3,0.0
NL-ZH,2023-12-17,8.4,5.8,10.4,0.0,23.6,6.071272222222222
NL-ZH,2023-12-18,7.4,5.4,9.7,0.0,25.4,0.20923055555555556
NL-ZH,2023-12-19,8.9,7.6,9.8,18.7,28.3,0.0
NL-ZH,2023-12-20,8.0,6.5,9.9,3.0,32.2,3.579213888888889
NL-ZH,2023-12-21,10.0,7.3,11.6,6.6,42.9,3.462713888888889
NL-ZH,2023-12-22,8.6,7.2,10.1,3.8,34.4,0.0
NL-ZH,2023-12-23,9.4,7.8,10.8,2.8,36.0,0.20559166666666667
NL-ZH,2023-12-24,10.7,9.2,11.7,9.2,36.5,0.0
NL-ZH,2023-12-25,11.1,10.8,11.9,10.8,33.6,1.5495750000000001
NL-ZH,2023-12-26,8.5,4.5,11.0,5.8,34.5,7.0
NL-ZH,2023-12-27,7.6,4.7,9.9,4.5,32.8,0.0
NL-ZH,2023-12-28,10.5,10.1,11.4,0.7,36.7,3.7155416666666667
NL-ZH,2023-12-29,9.3,8.4,10.7,11.2,36.9,3.731491666666667
NL-ZH,2023-12-30,8.0,6.5,9.4,0.2,28.6,3.8946444444444444
NL-ZH,2023-12-31,8.8,7.7,10.0,4.2,34.0,3.8435222222222225
NL-ZH,2024-01-01,7.4,6.1,8.4,2.5,36.4,7.169997222222222
NL-ZH,2024-01-02,10.2,7.1,12.1,19.5,49.4,0.0
NL-ZH,2024-01-03,9.0,7.7,10.1,7.2,44.6,3.9491972222222222
NL-ZH,2024-01-04,7.7,6.5,8.9,6.4,19.4,2.8125333333333336
NL-ZH,2024-01-05,7.4,6.4,8.5,6.7,25.6,0.27955555555555556
NL-ZH,2024-01-06,4.6,3.2,6.5,0.1,18.9,0.0
NL-ZH,2024-01-07,0.7,-2.0,2.7,0.0,24.0,5.241994444444445
NL-ZH,2024-01-08,-1.6,-3.1,0.2,0.0,28.7,3.7169444444444446
NL-ZH,2024-01-09,-3.5,-5.4,-1.2,0.0,22.1,7.7397638888888896
NL-ZH,2024-01-10,-3.3,-5.1,-0.2,0.0,17.1,7.763019444444444
NL-ZH,2024-01-11,-1.7,-5.3,2.5,0.0,10.5,4.0
NL-ZH,2024-01-12,3.1,0.1,6.3,0.0,9.0,1.927527777777778
NL-ZH,2024-01-13,4.4,3.5,5.5,0.3,19.9,0.0
NL-ZH,2024-01-14,3.9,2.3,5.1,2.6,23.3,4.285308333333333
NL-ZH,2024-01-15,2.4,1.5,3.7,2.8,25.3,6.067686111111111
NL-ZH,2024-01-16,1.2,-1.6,3.2,1.0,22.7,2.1147722222222223
NL-ZH,2024-01-17,-1.5,-2.9,0.1,0.0,17.8,0.0
NL-ZH,2024-01-18,-0.9,-3.6,4.7,0.0,17.1,7.967330555555556
NL-ZH,2024-01-19,1.3,-0.5,5.1,0.4,20.1,7.995505555555556
NL-ZH,2024-01-20,-0.4,-1.5,1.7,0.0,22.2,6.028436111111111
NL-ZH,2024-01-21,3.5,-1.0,6.8,0.3,38.9,0.19409444444444446
NL-ZH,2024-01-22,9.3,7.2,11.2,5.3,46.9,6.0
NL-ZH,2024-01-23,7.6,5.0,11.8,5.1,41.2,4.0
NL-ZH,2024-01-24,10.0,8.1,12.4,0.6,48.5,5.565247222222222
NL-ZH,2024-01-25,6.8,3.3,9.7,0.3,20.6,0.0
NL-ZH,2024-01-26,8.5,4.5,10.8,3.3,35.4,6.767397222222223
NL-ZH,2024-01-27,3.9,1.6,7.5,0.0,13.9,7.02398611111111
NL-ZH,2024-01-28,4.2,0.2,9.7,0.0,18.0,8.033283333333333
NL-ZH,2024-01-29,6.6,4.0,10.7,0.0,16.0,5.283477777777778
NL-ZH,2024-01-30,8.2,5.7,10.4,0.9,32.2,0.0
NL-ZH,2024-01-31,6.1,3.3,7.8,0.0,28.1,3.4864249999999997
NL-ZH,2024-02-01,6.7,4.2,9.2,4.2,30.8,8.220194444444445
NL-ZH,2024-02-02,7.4,4.0,9.8,0.0,29.3,1.0969361111111111
NL-ZH,2024-02-03,9.6,8.7,11.1,0.2,25.0,2.8285222222222224
NL-ZH,2024-02-04,10.0,9.2,11.3,1.7,34.3,0.20666944444444443
NL-ZH,2024-02-05,9.1,7.5,10.4,0.0,47.9,5.8598
NL-ZH,2024-02-06,10.1,9.4,11.5,2.4,41.4,2.390541666666667
NL-ZH,2024-02-07,5.8,2.7,9.8,13.7,36.7,4.061705555555555
NL-ZH,2024-02-08,3.4,0.5,9.9,14.0,22.0,0.0
NL-ZH,2024-02-09,10.7,9.4,13.2,7.7,27.9,7.403361111111111
NL-ZH,2024-02-10,9.9,8.0,12.8,0.6,16.9,1.2480055555555554
NL-ZH,2024-02-11,8.5,6.3,9.9,5.5,17.1,1.1186972222222222
NL-ZH,2024-02-12,6.5,4.6,8.6,0.4,19.6,9.232038888888887
NL-ZH,2024-02-13,6.1,3.5,9.1,2.2,23.5,5.515038888888888
NL-ZH,2024-02-14,10.7,8.1,12.2,8.8,30.2,0.0
NL-ZH,2024-02-15,12.7,11.3,16.0,4.1,20.9,3.112422222222222
NL-ZH,2024-02-16,11.2,8.5,12.8,0.2,21.1,3.403225
NL-ZH,2024-02-17,9.3,5.7,12.3,0.0,14.5,7.584525
NL-ZH,2024-02-18,9.3,8.6,10.6,17.4,27.7,0.0
NL-ZH,2024-02-19,8.5,6.9,10.6,0.6,25.5,3.9729916666666667
NL-ZH,2024-02-20,8.4,6.2,10.9,0.7,32.0,2.685211111111111
NL-ZH,2024-02-21,9.2,8.6,10.5,6.3,32.7,0.0
NL-ZH,2024-02-22,10.0,5.9,13.6,9.5,42.4,2.342063888888889
NL-ZH,2024-02-23,5.5,3.4,8.7,7.0,38.7,5.0
NL-ZH,2024-02-24,4.6,2.5,7.0,2.4,23.7,3.9570444444444446
NL-ZH,2024-02-25,6.0,3.6,9.3,1.9,20.6,8.332036111111112
NL-ZH,2024-02-26,5.1,3.7,6.5,5.5,30.8,0.0
NL-ZH,2024-02-27,4.5,2.0,9.3,0.0,19.5,10.0
NL-ZH,2024-02-28,6.3,2.7,9.4,0.6,21.6,0.0
NL-ZH,2024-02-29,8.1,7.1,9.4,5.7,24.2,0.0
NL-ZH,2024-03-01,7.5,5.1,9.5,4.4,31.3,5.604936111111111
NL-ZH,2024-03-02,7.9,4.2,11.7,5.5,33.6,6.0705833333333326
NL-ZH,2024-03-03,8.9,6.2,13.2,2.4,22.1,5.07473888888889
NL-ZH,2024-03-04,7.3,4.3,10.9,0.1,16.9,9.021838888888889
NL-ZH,2024-03-05,5.2,1.8,8.5,1.2,7.9,0.0
NL-ZH,2024-03-06,5.9,1.6,11.3,0.1,8.5,8.164027777777777
NL-ZH,2024-03-07,5.9,2.9,9.5,0.0,24.2,7.078975000000001
NL-ZH,2024-03-08,5.6,1.2,10.2,0.0,27.7,10.892347222222222
NL-ZH,2024-03-09,8.6,4.3,13.7,0.1,24.6,7.184833333333334
NL-ZH,2024-03-10,9.7,7.0,13.1,0.0,20.8,3.217072222222222
NL-ZH,2024-03-11,7.4,5.9,8.9,8.4,11.4,0.0
NL-ZH,2024-03-12,8.4,6.9,10.8,4.1,19.3,4.104097222222222
NL-ZH,2024-03-13,10.9,8.3,12.4,2.4,31.1,0.0
NL-ZH,2024-03-14,12.0,7.6,16.3,0.0,19.5,9.772430555555555
NL-ZH,2024-03-15,12.4,10.3,14.7,1.9,31.8,8.670427777777778
NL-ZH,2024-03-16,8.5,4.6,10.1,0.9,23.9,8.274941666666667
NL-ZH,2024-03-17,9.5,5.5,13.4,2.6,19.3,2.0335444444444444
NL-ZH,2024-03-18,10.5,6.6,13.7,0.1,17.3,9.013105555555555
NL-ZH,2024-03-19,10.5,7.5,15.6,0.0,20.2,8.196972222222222
NL-ZH,2024-03-20,11.2,7.2,16.7,2.0,8.8,9.582127777777778
NL-ZH,2024-03-21,9.5,7.7,11.6,0.0,15.8,2.3219805555555553
NL-ZH,2024-03-22,9.7,7.8,10.8,4.4,24.4,0.0
NL-ZH,2024-03-23,6.8,5.5,8.5,1.0,32.1,11.930255555555554
NL-ZH,2024-03-24,6.6,4.9,8.1,10.6,32.7,5.667061111111111
NL-ZH,2024-03-25,7.3,2.6,11.5,0.1,16.8,11.541797222222222
NL-ZH,2024-03-26,9.1,4.4,13.3,0.9,18.9,11.270791666666666
NL-ZH,2024-03-27,9.7,7.5,11.6,1.0,22.5,8.538122222222222
NL-ZH,2024-03-28,8.6,6.2,11.5,3.3,32.0,6.003894444444445
NL-ZH,2024-03-29,10.8,8.1,13.6,0.8,30.9,11.017572222222222
NL-ZH,2024-03-30,9.0,5.7,10.5,4.4,18.1,1.0770388888888889
NL-ZH,2024-03-31,9.4,4.6,14.8,3.1,21.3,5.089861111111111
NL-ZH,2024-04-01,9.8,7.2,13.1,0.0,23.7,6.105697222222222
NL-ZH,2024-04-02,9.4,7.2,12.0,1.2,29.8,5.512505555555555
NL-ZH,2024-04-03,10.8,9.4,13.4,8.3,30.3,3.6933499999999997
NL-ZH,2024-04-04,11.5,8.8,13.8,8.7,38.8,8.717513888888888
NL-ZH,2024-04-05,13.4,11.6,16.5,3.5,32.7,5.0
NL-ZH,2024-04-06,17.0,12.5,23.0,0.0,27.6,9.974580555555555
NL-ZH,2024-04-07,15.6,12.9,18.8,4.6,31.2,11.300022222222223
NL-ZH,2024-04-08,14.0,10.2,17.5,6.4,14.2,9.297711111111111
NL-ZH,2024-04-09,11.4,9.6,13.9,1.4,43.7,6.059030555555555
NL-ZH,2024-04-10,11.0,7.2,14.2,0.0,27.8,12.97643888888889
NL-ZH,2024-04-11,13.0,11.1,14.9,2.2,24.7,0.0
NL-ZH,2024-04-12,15.0,11.8,18.5,0.0,29.8,10.902897222222222
NL-ZH,2024-04-13,15.9,12.2,21.3,0.0,28.2,10.876563888888889
NL-ZH,2024-04-14,11.5,9.5,13.4,0.0,20.6,7.234822222222222
NL-ZH,2024-04-15,8.8,7.5,10.7,8.0,43.4,8.019130555555556
NL-ZH,2024-04-16,8.1,6.1,9.9,12.5,35.6,8.772558333333333
NL-ZH,2024-04-17,6.6,4.1,8.8,6.2,20.7,13.089108333333334
NL-ZH,2024-04-18,7.0,2.9,10.7,2.0,18.9,10.096183333333334
NL-ZH,2024-04-19,8.6,6.5,10.8,12.4,35.6,9.0
NL-ZH,2024-04-20,7.1,5.1,9.3,2.0,30.3,10.037233333333333
NL-ZH,2024-04-21,6.7,4.3,10.5,3.0,30.0,13.383030555555557
NL-ZH,2024-04-22,6.0,2.5,9.9,0.9,19.4,12.259919444444444
NL-ZH,2024-04-23,5.6,0.1,10.3,0.9,20.0,10.0
NL-ZH,2024-04-24,6.6,4.5,9.2,3.5,27.1,13.062444444444445
NL-ZH,2024-04-25,6.3,3.3,9.8,3.9,23.2,7.207136111111111
NL-ZH,2024-04-26,8.2,5.0,11.7,3.0,13.8,13.653072222222221
NL-ZH,2024-04-27,10.1,5.2,14.9,8.7,16.6,7.010808333333333
NL-ZH,2024-04-28,12.4,7.9,15.5,0.4,38.5,9.297677777777778
NL-ZH,2024-04-29,11.8,6.3,17.4,0.3,19.8,12.662605555555555
NL-ZH,2024-04-30,15.1,10.6,20.2,3.4,14.7,12.651577777777778
NL-ZH,2024-05-01,17.1,12.3,21.9,0.2,17.5,14.191516666666667
NL-ZH,2024-05-02,16.5,12.4,22.4,0.2,20.8,14.029858333333333
NL-ZH,2024-05-03,11.6,9.0,13.2,10.5,28.5,2.074036111111111
NL-ZH,2024-05-04,11.0,6.9,16.0,6.0,14.9,9.347591666666666
NL-ZH,2024-05-05,12.4,8.8,16.3,3.8,11.5,13.27608888888889
NL-ZH,2024-05-06,14.1,9.7,18.4,0.1,16.4,7.535466666666666
NL-ZH,2024-05-07,13.5,10.2,17.9,0.7,20.4,14.357211111111111
NL-ZH,2024-05-08,12.0,9.7,14.3,0.9,15.9,1.7786805555555556
NL-ZH,2024-05-09,12.2,7.0,16.9,0.0,10.7,12.938677777777777
NL-ZH,2024-05-10,14.6,8.0,20.0,0.0,13.0,14.964630555555555
NL-ZH,2024-05-11,16.2,10.9,21.7,0.0,17.1,14.991272222222223
NL-ZH,2024-05-12,18.5,13.0,24.2,0.0,21.1,14.625119444444444
NL-ZH,2024-05-13,18.6,15.0,22.5,0.4,16.2,13.697908333333334
NL-ZH,2024-05-14,19.1,15.1,24.8,0.9,21.6,14.166230555555556
NL-ZH,2024-05-15,15.7,13.3,19.5,6.1,10.5,5.277911111111111
NL-ZH,2024-05-16,15.2,12.4,18.6,13.3,20.1,6.950166666666666
NL-ZH,2024-05-17,14.1,11.3,17.1,1.1,22.1,10.06573611111111
NL-ZH,2024-05-18,16.4,11.8,21.9,1.4,11.5,15.0
NL-ZH,2024-05-19,16.2,12.2,20.4,3.8,19.5,15.0
NL-ZH,2024-05-20,15.2,12.5,17.7,6.2,16.8,11.368025
NL-ZH,2024-05-21,16.5,12.4,22.4,4.4,12.7,7.637819444444445
NL-ZH,2024-05-22,15.7,13.6,18.7,11.8,26.0,11.28662222222222
NL-ZH,2024-05-23,15.3,12.6,18.4,1.2,23.3,13.675158333333334
NL-ZH,2024-05-24,14.2,11.5,19.0,19.0,17.9,4.71995
NL-ZH,2024-05-25,14.9,12.8,17.7,16.2,18.7,9.838286111111112
NL-ZH,2024-05-26,15.3,11.8,20.0,7.1,18.8,8.114902777777779
NL-ZH,2024-05-27,14.3,11.7,16.8,0.8,20.5,12.074133333333332
NL-ZH,2024-05-28,13.9,10.1,18.6,3.5,22.9,8.9116
NL-ZH,2024-05-29,15.2,12.9,16.8,13.5,24.9,13.146352777777778
NL-ZH,2024-05-30,13.9,11.7,16.1,2.5,19.7,11.52831111111111
NL-ZH,2024-05-31,14.8,12.3,18.4,5.5,25.3,11.510533333333333
NL-ZH,2024-06-01,14.9,13.5,16.0,3.7,28.3,0.18100833333333333
NL-ZH,2024-06-02,13.9,11.9,16.2,0.3,22.0,11.472388888888888
NL-ZH,2024-06-03,13.7,8.1,17.4,0.0,9.4,9.091005555555554
NL-ZH,2024-06-04,16.0,12.9,19.7,3.7,24.0,7.458669444444444
NL-ZH,2024-06-05,13.0,10.0,15.1,1.8,23.6,15.602205555555557
NL-ZH,2024-06-06,13.2,9.7,16.5,0.2,16.2,13.013302777777778
NL-ZH,2024-06-07,13.5,9.4,17.4,2.4,18.4,13.879113888888888
NL-ZH,2024-06-08,13.4,10.1,16.8,1.2,25.1,12.531797222222222
NL-ZH,2024-06-09,12.8,8.7,15.7,0.0,26.0,14.262772222222223
NL-ZH,2024-06-10,11.8,10.4,14.8,18.3,42.7,4.573908333333334
NL-ZH,2024-06-11,11.8,9.4,14.2,1.1,20.0,14.742330555555556
NL-ZH,2024-06-12,11.5,9.1,13.6,1.4,19.9,13.87351111111111
NL-ZH,2024-06-13,13.7,9.8,17.2,0.6,22.2,11.302455555555554
NL-ZH,2024-06-14,14.8,12.6,17.6,3.0,28.5,5.169361111111112
NL-ZH,2024-06-15,13.9,11.6,17.5,16.2,36.8,10.9277
NL-ZH,2024-06-16,14.1,11.5,16.9,5.5,28.0,15.129219444444445
NL-ZH,2024-06-17,15.5,11.7,18.8,0.1,21.1,14.163499999999999
NL-ZH,2024-06-18,15.3,12.0,18.4,4.6,12.3,1.1408444444444443
NL-ZH,2024-06-19,15.1,12.3,18.0,0.6,18.4,15.92956388888889
NL-ZH,2024-06-20,15.1,10.1,20.7,0.8,14.3,9.479772222222222
NL-ZH,2024-06-21,15.6,13.5,19.2,3.5,17.6,1.4084333333333332
NL-ZH,2024-06-22,16.1,13.4,19.0,1.1,20.9,15.977041666666667
NL-ZH,2024-06-23,17.4,13.2,22.7,0.1,15.0,15.978302777777778
NL-ZH,2024-06-24,17.6,11.6,24.8,0.0,15.6,15.489297222222223
NL-ZH,2024-06-25,21.1,15.5,26.7,0.0,16.3,15.978399999999999
NL-ZH,2024-06-26,22.8,17.5,27.9,0.0,12.6,15.977230555555556
NL-ZH,2024-06-27,21.2,17.7,25.5,0.0,21.7,15.408016666666667
NL-ZH,2024-06-28,16.9,13.9,19.1,0.1,24.5,15.972430555555556
NL-ZH,2024-06-29,17.5,11.8,23.0,0.2,16.7,12.698288888888888
NL-ZH,2024-06-30,17.3,14.4,19.8,1.5,17.1,10.296819444444445
NL-ZH,2024-07-01,15.4,12.8,18.2,0.8,20.5,15.804494444444444
NL-ZH,2024-07-02,15.0,12.8,15.9,4.3,20.1,4.235108333333333
NL-ZH,2024-07-03,13.8,11.9,16.7,11.1,18.8,2.1810944444444442
NL-ZH,2024-07-04,15.6,14.1,16.8,12.8,28.2,12.979363888888889
NL-ZH,2024-07-05,15.7,13.7,17.7,5.2,29.4,1.0682694444444445
NL-ZH,2024-07-06,16.0,12.3,18.4,5.8,41.4,11.025472222222222
NL-ZH,2024-07-07,13.9,11.5,16.1,9.4,24.1,7.950786111111111
NL-ZH,2024-07-08,16.0,12.3,19.3,0.3,17.0,10.430716666666667
NL-ZH,2024-07-09,19.2,15.0,26.7,7.4,21.5,7.481902777777777
NL-ZH,2024-07-10,18.1,15.6,20.6,1.4,23.5,12.715155555555555
NL-ZH,2024-07-11,16.8,13.9,19.6,0.4,18.7,14.0
NL-ZH,2024-07-12,14.4,13.1,15.7,12.4,20.9,0.0
NL-ZH,2024-07-13,14.5,13.4,16.2,6.4,23.8,3.989813888888889
NL-ZH,2024-07-14,16.0,12.4,19.7,0.3,22.6,13.416927777777778
NL-ZH,2024-07-15,18.5,12.7,23.8,4.8,14.0,11.754147222222223
NL-ZH,2024-07-16,17.6,16.0,19.3,6.6,25.5,14.332658333333333
NL-ZH,2024-07-17,17.6,14.4,20.9,1.2,18.4,13.503725000000001
NL-ZH,2024-07-18,18.8,12.5,25.4,0.4,12.6,12.503155555555555
NL-ZH,2024-07-19,22.8,17.1,28.3,0.0,11.4,14.939222222222222
NL-ZH,2024-07-20,22.9,18.6,28.8,0.2,13.0,15.256194444444445
NL-ZH,2024-07-21,19.8,16.4,23.8,2.3,17.5,11.6517
NL-ZH,2024-07-22,18.5,13.4,23.0,0.1,21.1,9.489833333333333
NL-ZH,2024-07-23,18.6,16.1,20.6,6.0,20.2,8.258530555555556
NL-ZH,2024-07-24,17.9,15.2,21.0,0.1,12.6,15.052433333333333
NL-ZH,2024-07-25,18.8,15.3,23.3,2.4,20.6,6.244772222222222
NL-ZH,2024-07-26,18.8,16.5,20.8,8.3,19.3,7.691888888888888
NL-ZH,2024-07-27,17.6,13.4,22.0,0.8,12.5,14.084808333333333
NL-ZH,2024-07-28,18.3,14.3,22.0,0.0,10.9,14.591536111111111
NL-ZH,2024-07-29,19.6,14.1,24.9,0.0,12.6,14.88635
NL-ZH,2024-07-30,22.2,16.4,28.0,0.0,11.6,14.863805555555555
NL-ZH,2024-07-31,21.2,17.3,25.6,0.0,14.5,12.132655555555555
NL-ZH,2024-08-01,19.8,17.1,23.5,7.2,13.7,5.627541666666667
NL-ZH,2024-08-02,19.9,15.4,24.9,0.2,10.7,14.298158333333333
NL-ZH,2024-08-03,20.1,17.3,22.9,1.1,24.0,13.185458333333333
NL-ZH,2024-08-04,18.3,16.0,20.4,1.0,15.8,6.651902777777777
NL-ZH,2024-08-05,19.0,15.3,22.5,0.0,14.7,14.215266666666666
NL-ZH,2024-08-06,21.1,16.7,27.3,0.0,16.0,14.340230555555555
NL-ZH,2024-08-07,19.6,17.8,21.6,0.9,20.0,13.281752777777777
NL-ZH,2024-08-08,19.8,16.1,23.1,0.1,18.7,12.481877777777779
NL-ZH,2024-08-09,20.5,17.9,22.8,2.8,27.3,9.0
NL-ZH,2024-08-10,19.3,16.6,22.0,0.0,19.8,9.822775
NL-ZH,2024-08-11,21.2,16.2,26.3,0.0,13.2,14.0
NL-ZH,2024-08-12,23.6,17.7,30.5,0.0,15.5,14.07095
NL-ZH,2024-08-13,23.0,20.2,26.2,0.3,19.7,12.590516666666668
NL-ZH,2024-08-14,20.4,17.7,24.2,3.0,13.0,7.24455
NL-ZH,2024-08-15,20.4,17.5,24.2,0.2,25.7,13.58917222222222
NL-ZH,2024-08-16,20.1,16.9,22.0,8.4,21.7,8.202380555555555
NL-ZH,2024-08-17,18.9,15.1,23.5,0.0,10.9,13.495
NL-ZH,2024-08-18,18.5,16.0,22.4,0.2,16.5,11.625072222222222
NL-ZH,2024-08-19,18.2,13.6,23.0,0.0,15.2,12.142869444444445
NL-ZH,2024-08-20,18.4,15.6,22.6,18.1,20.0,6.917544444444444
NL-ZH,2024-08-21,16.7,14.7,18.5,0.1,24.8,12.734797222222221
NL-ZH,2024-08-22,18.4,14.7,22.5,0.2,29.9,10.568766666666667
NL-ZH,2024-08-23,19.7,16.7,21.6,1.7,37.4,8.9213
NL-ZH,2024-08-24,19.3,15.7,25.1,8.1,34.5,6.388547222222222
NL-ZH,2024-08-25,16.6,13.8,19.4,1.8,24.4,13.215238888888889
NL-ZH,2024-08-26,17.1,14.6,20.7,0.2,23.7,12.689675000000001
NL-ZH,2024-08-27,17.9,13.1,23.4,0.0,11.2,13.14341111111111
NL-ZH,2024-08-28,20.3,13.3,27.5,0.0,12.8,13.055008333333333
NL-ZH,2024-08-29,19.6,15.8,22.9,0.0,15.0,13.0
NL-ZH,2024-08-30,17.6,13.5,22.3,0.0,19.9,11.119530555555555
NL-ZH,2024-08-31,18.7,14.8,23.1,1.4,24.4,12.0
NL-ZH,2024-09-01,22.0,16.3,28.4,0.0,17.8,12.994044444444445
NL-ZH,2024-09-02,22.3,18.2,27.5,3.1,16.1,12.96716111111111
NL-ZH,2024-09-03,19.5,18.1,21.8,2.7,14.7,2.9111305555555553
NL-ZH,2024-09-04,18.2,15.4,20.8,2.7,10.4,5.159891666666667
NL-ZH,2024-09-05,20.6,15.3,26.8,0.2,25.8,9.884174999999999
NL-ZH,2024-09-06,21.2,18.1,24.7,0.9,17.7,8.859841666666666
NL-ZH,2024-09-07,19.6,14.2,25.5,0.1,12.3,11.624608333333333
NL-ZH,2024-09-08,18.7,16.5,20.8,4.9,22.9,11.433444444444445
NL-ZH,2024-09-09,16.9,14.4,20.4,2.0,27.2,9.72792222222222
NL-ZH,2024-09-10,15.3,14.4,16.8,9.9,32.3,2.8311444444444445
NL-ZH,2024-09-11,12.0,9.4,15.2,19.8,29.9,11.369341666666665
NL-ZH,2024-09-12,10.7,8.2,14.3,4.0,14.8,11.827661111111112
NL-ZH,2024-09-13,12.1,8.7,16.2,0.0,19.9,12.103308333333334
NL-ZH,2024-09-14,12.9,8.7,17.3,0.1,11.8,11.45868611111111
NL-ZH,2024-09-15,13.9,9.9,18.2,0.0,13.6,11.558263888888888
NL-ZH,2024-09-16,15.4,12.2,19.1,0.7,20.5,9.35788611111111
NL-ZH,2024-09-17,15.8,12.5,19.3,0.2,25.5,7.687444444444444
NL-ZH,2024-09-18,16.8,13.0,21.6,0.0,19.9,11.671044444444446
NL-ZH,2024-09-19,17.9,14.6,22.4,0.0,18.9,11.435205555555555
NL-ZH,2024-09-20,17.5,14.0,22.3,0.0,18.6,11.571866666666667
NL-ZH,2024-09-21,17.6,12.8,23.2,0.0,13.7,11.213161111111111
NL-ZH,2024-09-22,17.6,13.5,23.2,0.3,14.5,8.296866666666666
NL-ZH,2024-09-23,16.7,14.5,20.0,8.5,19.2,10.0
NL-ZH,2024-09-24,14.6,12.1,18.4,3.1,21.9,8.032594444444445
NL-ZH,2024-09-25,14.3,13.2,16.1,7.1,20.4,2.582766666666666
NL-ZH,2024-09-26,15.5,13.5,19.0,20.7,33.5,10.00488611111111
NL-ZH,2024-09-27,12.8,12.1,13.8,15.3,37.6,0.22955833333333334
NL-ZH,2024-09-28,11.1,8.5,13.5,4.4,21.9,11.0
NL-ZH,2024-09-29,10.3,6.5,14.0,0.0,20.5,7.7596694444444445
NL-ZH,2024-09-30,11.9,8.6,15.0,12.4,29.9,1.0
NL-ZH,2024-10-01,13.4,11.5,14.8,5.8,31.2,0.7447027777777777
NL-ZH,2024-10-02,11.5,8.1,13.8,0.4,20.3,0.6185527777777777
