ProductID,ChannelID,LocationID,Level,IsActive
PEAR_ABATE,HELLOFRESH,NL-GE,111,TRUE
PEAR_ABATE,FLINK,NL-NH,111,TRUE
PEAR_ABATE,FLINK,NL-ZH,111,TRUE
PEAR_ABATE,FLINK,NL-NB,111,TRUE
PEAR_ABATE,FLINK,NL-GE,111,TRUE
Blueberry_Duke,RETAIL,NL-NH,121,TRUE
Blueberry_Duke,RETAIL,NL-ZH,121,TRUE
Blueberry_Duke,RETAIL,NL-NB,121,TRUE
Blueberry_Duke,RETAIL,NL-GE,121,TRUE
Blueberry_Duke,WHOLESALE,NL-NH,121,TRUE
Blueberry_Duke,WHOLESALE,NL-ZH,121,TRUE
Blueberry_Duke,WHOLESALE,NL-NB,121,TRUE
Blueberry_Duke,WHOLESALE,NL-GE,121,TRUE
Blueberry_Duke,ONLINE,NL-NH,121,TRUE
Blueberry_Duke,ONLINE,NL-ZH,121,TRUE
Blueberry_Duke,ONLINE,NL-NB,121,TRUE
Blueberry_Duke,ONLINE,NL-GE,121,TRUE
Blueberry_Duke,AH,NL-NH,111,TRUE
Blueberry_Duke,AH,NL-ZH,111,TRUE
Blueberry_Duke,AH,NL-NB,111,TRUE
Blueberry_Duke,AH,NL-GE,111,TRUE
Blueberry_Duke,JUMBO,NL-NH,111,TRUE
Blueberry_Duke,JUMBO,NL-ZH,111,TRUE
Blueberry_Duke,JUMBO,NL-NB,111,TRUE
Blueberry_Duke,JUMBO,NL-GE,111,TRUE
Blueberry_Duke,PLUS,NL-NH,111,TRUE
Blueberry_Duke,PLUS,NL-ZH,111,TRUE
Blueberry_Duke,PLUS,NL-NB,111,TRUE
Blueberry_Duke,PLUS,NL-GE,111,TRUE
Blueberry_Duke,SLIGRO,NL-NH,111,TRUE
Blueberry_Duke,SLIGRO,NL-ZH,111,TRUE
Blueberry_Duke,SLIGRO,NL-NB,111,TRUE
Blueberry_Duke,SLIGRO,NL-GE,111,TRUE
Blueberry_Duke,HOLLANDFOODSERVICE,NL-NH,111,TRUE
Blueberry_Duke,HOLLANDFOODSERVICE,NL-ZH,111,TRUE
Blueberry_Duke,HOLLANDFOODSERVICE,NL-NB,111,TRUE
Blueberry_Duke,HOLLANDFOODSERVICE,NL-GE,111,TRUE
Blueberry_Duke,GREENACRES,NL-NH,111,TRUE
Blueberry_Duke,GREENACRES,NL-ZH,111,TRUE
Blueberry_Duke,GREENACRES,NL-NB,111,TRUE
Blueberry_Duke,GREENACRES,NL-GE,111,TRUE
Blueberry_Duke,MELEDI,NL-NH,111,TRUE
Blueberry_Duke,MELEDI,NL-ZH,111,TRUE
Blueberry_Duke,MELEDI,NL-NB,111,TRUE
Blueberry_Duke,MELEDI,NL-GE,111,TRUE
Blueberry_Duke,PICNIC,NL-NH,111,TRUE
Blueberry_Duke,PICNIC,NL-ZH,111,TRUE
Blueberry_Duke,PICNIC,NL-NB,111,TRUE
Blueberry_Duke,PICNIC,NL-GE,111,TRUE
Blueberry_Duke,HELLOFRESH,NL-NH,111,TRUE
Blueberry_Duke,HELLOFRESH,NL-ZH,111,TRUE
Blueberry_Duke,HELLOFRESH,NL-NB,111,TRUE
Blueberry_Duke,HELLOFRESH,NL-GE,111,TRUE
Blueberry_Duke,FLINK,NL-NH,111,TRUE
Blueberry_Duke,FLINK,NL-ZH,111,TRUE
Blueberry_Duke,FLINK,NL-NB,111,TRUE
Blueberry_Duke,FLINK,NL-GE,111,TRUE
Blueberry_SekoyaPop,RETAIL,NL-NH,121,TRUE
Blueberry_SekoyaPop,RETAIL,NL-ZH,121,TRUE
Blueberry_SekoyaPop,RETAIL,NL-NB,121,TRUE
Blueberry_SekoyaPop,RETAIL,NL-GE,121,TRUE
Blueberry_SekoyaPop,WHOLESALE,NL-NH,121,TRUE
Blueberry_SekoyaPop,WHOLESALE,NL-ZH,121,TRUE
Blueberry_SekoyaPop,WHOLESALE,NL-NB,121,TRUE
Blueberry_SekoyaPop,WHOLESALE,NL-GE,121,TRUE
Blueberry_SekoyaPop,ONLINE,NL-NH,121,TRUE
Blueberry_SekoyaPop,ONLINE,NL-ZH,121,TRUE
Blueberry_SekoyaPop,ONLINE,NL-NB,121,TRUE
Blueberry_SekoyaPop,ONLINE,NL-GE,121,TRUE
Blueberry_SekoyaPop,AH,NL-NH,111,TRUE
Blueberry_SekoyaPop,AH,NL-ZH,111,TRUE
Blueberry_SekoyaPop,AH,NL-NB,111,TRUE
Blueberry_SekoyaPop,AH,NL-GE,111,TRUE
Blueberry_SekoyaPop,JUMBO,NL-NH,111,TRUE
Blueberry_SekoyaPop,JUMBO,NL-ZH,111,TRUE
Blueberry_SekoyaPop,JUMBO,NL-NB,111,TRUE
Blueberry_SekoyaPop,JUMBO,NL-GE,111,TRUE
Blueberry_SekoyaPop,PLUS,NL-NH,111,TRUE
Blueberry_SekoyaPop,PLUS,NL-ZH,111,TRUE
Blueberry_SekoyaPop,PLUS,NL-NB,111,TRUE
Blueberry_SekoyaPop,PLUS,NL-GE,111,TRUE
Blueberry_SekoyaPop,SLIGRO,NL-NH,111,TRUE
Blueberry_SekoyaPop,SLIGRO,NL-ZH,111,TRUE
Blueberry_SekoyaPop,SLIGRO,NL-NB,111,TRUE
Blueberry_SekoyaPop,SLIGRO,NL-GE,111,TRUE
Blueberry_SekoyaPop,HOLLANDFOODSERVICE,NL-NH,111,TRUE
Blueberry_SekoyaPop,HOLLANDFOODSERVICE,NL-ZH,111,TRUE
Blueberry_SekoyaPop,HOLLANDFOODSERVICE,NL-NB,111,TRUE
Blueberry_SekoyaPop,HOLLANDFOODSERVICE,NL-GE,111,TRUE
Blueberry_SekoyaPop,GREENACRES,NL-NH,111,TRUE
Blueberry_SekoyaPop,GREENACRES,NL-ZH,111,TRUE
Blueberry_SekoyaPop,GREENACRES,NL-NB,111,TRUE
Blueberry_SekoyaPop,GREENACRES,NL-GE,111,TRUE
Blueberry_SekoyaPop,MELEDI,NL-NH,111,TRUE
Blueberry_SekoyaPop,MELEDI,NL-ZH,111,TRUE
Blueberry_SekoyaPop,MELEDI,NL-NB,111,TRUE
Blueberry_SekoyaPop,MELEDI,NL-GE,111,TRUE
Blueberry_SekoyaPop,PICNIC,NL-NH,111,TRUE
Blueberry_SekoyaPop,PICNIC,NL-ZH,111,TRUE
Blueberry_SekoyaPop,PICNIC,NL-NB,111,TRUE
Blueberry_SekoyaPop,PICNIC,NL-GE,111,TRUE
Blueberry_SekoyaPop,HELLOFRESH,NL-NH,111,TRUE
Blueberry_SekoyaPop,HELLOFRESH,NL-ZH,111,TRUE
Blueberry_SekoyaPop,HELLOFRESH,NL-NB,111,TRUE
Blueberry_SekoyaPop,HELLOFRESH,NL-GE,111,TRUE
Blueberry_SekoyaPop,FLINK,NL-NH,111,TRUE
Blueberry_SekoyaPop,FLINK,NL-ZH,111,TRUE
Blueberry_SekoyaPop,FLINK,NL-NB,111,TRUE
Blueberry_SekoyaPop,FLINK,NL-GE,111,TRUE
Blueberry_AtlasBlue,RETAIL,NL-NH,121,TRUE
Blueberry_AtlasBlue,RETAIL,NL-ZH,121,TRUE
Blueberry_AtlasBlue,RETAIL,NL-NB,121,TRUE
Blueberry_AtlasBlue,RETAIL,NL-GE,121,TRUE
Blueberry_AtlasBlue,WHOLESALE,NL-NH,121,TRUE
Blueberry_AtlasBlue,WHOLESALE,NL-ZH,121,TRUE
Blueberry_AtlasBlue,WHOLESALE,NL-NB,121,TRUE
Blueberry_AtlasBlue,WHOLESALE,NL-GE,121,TRUE
Blueberry_AtlasBlue,ONLINE,NL-NH,121,TRUE
Blueberry_AtlasBlue,ONLINE,NL-ZH,121,TRUE
Blueberry_AtlasBlue,ONLINE,NL-NB,121,TRUE
Blueberry_AtlasBlue,ONLINE,NL-GE,121,TRUE
Blueberry_AtlasBlue,AH,NL-NH,111,TRUE
Blueberry_AtlasBlue,AH,NL-ZH,111,TRUE
Blueberry_AtlasBlue,AH,NL-NB,111,TRUE
Blueberry_AtlasBlue,AH,NL-GE,111,TRUE
Blueberry_AtlasBlue,JUMBO,NL-NH,111,TRUE
Blueberry_AtlasBlue,JUMBO,NL-ZH,111,TRUE
Blueberry_AtlasBlue,JUMBO,NL-NB,111,TRUE
Blueberry_AtlasBlue,JUMBO,NL-GE,111,TRUE
Blueberry_AtlasBlue,PLUS,NL-NH,111,TRUE
Blueberry_AtlasBlue,PLUS,NL-ZH,111,TRUE
Blueberry_AtlasBlue,PLUS,NL-NB,111,TRUE
Blueberry_AtlasBlue,PLUS,NL-GE,111,TRUE
Blueberry_AtlasBlue,SLIGRO,NL-NH,111,TRUE
Blueberry_AtlasBlue,SLIGRO,NL-ZH,111,TRUE
Blueberry_AtlasBlue,SLIGRO,NL-NB,111,TRUE
Blueberry_AtlasBlue,SLIGRO,NL-GE,111,TRUE
Blueberry_AtlasBlue,HOLLANDFOODSERVICE,NL-NH,111,TRUE
Blueberry_AtlasBlue,HOLLANDFOODSERVICE,NL-ZH,111,TRUE
Blueberry_AtlasBlue,HOLLANDFOODSERVICE,NL-NB,111,TRUE
Blueberry_AtlasBlue,HOLLANDFOODSERVICE,NL-GE,111,TRUE
Blueberry_AtlasBlue,GREENACRES,NL-NH,111,TRUE
Blueberry_AtlasBlue,GREENACRES,NL-ZH,111,TRUE
Blueberry_AtlasBlue,GREENACRES,NL-NB,111,TRUE
Blueberry_AtlasBlue,GREENACRES,NL-GE,111,TRUE
Blueberry_AtlasBlue,MELEDI,NL-NH,111,TRUE
Blueberry_AtlasBlue,MELEDI,NL-ZH,111,TRUE
Blueberry_AtlasBlue,MELEDI,NL-NB,111,TRUE
Blueberry_AtlasBlue,MELEDI,NL-GE,111,TRUE
Blueberry_AtlasBlue,PICNIC,NL-NH,111,TRUE
Blueberry_AtlasBlue,PICNIC,NL-ZH,111,TRUE
Blueberry_AtlasBlue,PICNIC,NL-NB,111,TRUE
Blueberry_AtlasBlue,PICNIC,NL-GE,111,TRUE
Blueberry_AtlasBlue,HELLOFRESH,NL-NH,111,TRUE
Blueberry_AtlasBlue,HELLOFRESH,NL-ZH,111,TRUE
Blueberry_AtlasBlue,HELLOFRESH,NL-NB,111,TRUE
Blueberry_AtlasBlue,HELLOFRESH,NL-GE,111,TRUE
Blueberry_AtlasBlue,FLINK,NL-NH,111,TRUE
Blueberry_AtlasBlue,FLINK,NL-ZH,111,TRUE
Blueberry_AtlasBlue,FLINK,NL-NB,111,TRUE
Blueberry_AtlasBlue,FLINK,NL-GE,111,TRUE
Blueberry_Ventura,RETAIL,NL-NH,121,TRUE
Blueberry_Ventura,RETAIL,NL-ZH,121,TRUE
Blueberry_Ventura,RETAIL,NL-NB,121,TRUE
Blueberry_Ventura,RETAIL,NL-GE,121,TRUE
Blueberry_Ventura,WHOLESALE,NL-NH,121,TRUE
Blueberry_Ventura,WHOLESALE,NL-ZH,121,TRUE
Blueberry_Ventura,WHOLESALE,NL-NB,121,TRUE
Blueberry_Ventura,WHOLESALE,NL-GE,121,TRUE
Blueberry_Ventura,ONLINE,NL-NH,121,TRUE
Blueberry_Ventura,ONLINE,NL-ZH,121,TRUE
Blueberry_Ventura,ONLINE,NL-NB,121,TRUE
Blueberry_Ventura,ONLINE,NL-GE,121,TRUE
Blueberry_Ventura,AH,NL-NH,111,TRUE
Blueberry_Ventura,AH,NL-ZH,111,TRUE
Blueberry_Ventura,AH,NL-NB,111,TRUE
Blueberry_Ventura,AH,NL-GE,111,TRUE
Blueberry_Ventura,JUMBO,NL-NH,111,TRUE
Blueberry_Ventura,JUMBO,NL-ZH,111,TRUE
Blueberry_Ventura,JUMBO,NL-NB,111,TRUE
Blueberry_Ventura,JUMBO,NL-GE,111,TRUE
Blueberry_Ventura,PLUS,NL-NH,111,TRUE
Blueberry_Ventura,PLUS,NL-ZH,111,TRUE
Blueberry_Ventura,PLUS,NL-NB,111,TRUE
Blueberry_Ventura,PLUS,NL-GE,111,TRUE
Blueberry_Ventura,SLIGRO,NL-NH,111,TRUE
Blueberry_Ventura,SLIGRO,NL-ZH,111,TRUE
Blueberry_Ventura,SLIGRO,NL-NB,111,TRUE
Blueberry_Ventura,SLIGRO,NL-GE,111,TRUE
Blueberry_Ventura,HOLLANDFOODSERVICE,NL-NH,111,TRUE
Blueberry_Ventura,HOLLANDFOODSERVICE,NL-ZH,111,TRUE
Blueberry_Ventura,HOLLANDFOODSERVICE,NL-NB,111,TRUE
Blueberry_Ventura,HOLLANDFOODSERVICE,NL-GE,111,TRUE
Blueberry_Ventura,GREENACRES,NL-NH,111,TRUE
Blueberry_Ventura,GREENACRES,NL-ZH,111,TRUE
Blueberry_Ventura,GREENACRES,NL-NB,111,TRUE
Blueberry_Ventura,GREENACRES,NL-GE,111,TRUE
Blueberry_Ventura,MELEDI,NL-NH,111,TRUE
Blueberry_Ventura,MELEDI,NL-ZH,111,TRUE
Blueberry_Ventura,MELEDI,NL-NB,111,TRUE
Blueberry_Ventura,MELEDI,NL-GE,111,TRUE
Blueberry_Ventura,PICNIC,NL-NH,111,TRUE
Blueberry_Ventura,PICNIC,NL-ZH,111,TRUE
Blueberry_Ventura,PICNIC,NL-NB,111,TRUE
Blueberry_Ventura,PICNIC,NL-GE,111,TRUE
Blueberry_Ventura,HELLOFRESH,NL-NH,111,TRUE
Blueberry_Ventura,HELLOFRESH,NL-ZH,111,TRUE
Blueberry_Ventura,HELLOFRESH,NL-NB,111,TRUE
Blueberry_Ventura,HELLOFRESH,NL-GE,111,TRUE
Blueberry_Ventura,FLINK,NL-NH,111,TRUE
Blueberry_Ventura,FLINK,NL-ZH,111,TRUE
Blueberry_Ventura,FLINK,NL-NB,111,TRUE
Blueberry_Ventura,FLINK,NL-GE,111,TRUE
BlueberryFamily,RETAIL,NL-NH,221,TRUE
BlueberryFamily,RETAIL,NL-ZH,221,TRUE
BlueberryFamily,RETAIL,NL-NB,221,TRUE
BlueberryFamily,RETAIL,NL-GE,221,TRUE
BlueberryFamily,WHOLESALE,NL-NH,221,TRUE
BlueberryFamily,WHOLESALE,NL-ZH,221,TRUE
BlueberryFamily,WHOLESALE,NL-NB,221,TRUE
BlueberryFamily,WHOLESALE,NL-GE,221,TRUE
BlueberryFamily,ONLINE,NL-NH,221,TRUE
BlueberryFamily,ONLINE,NL-ZH,221,TRUE
BlueberryFamily,ONLINE,NL-NB,221,TRUE
BlueberryFamily,ONLINE,NL-GE,221,TRUE
